Statement,Suspiciousness
org.jsoup.safety.Cleaner#39,1.0
org.jsoup.safety.Cleaner#58,0.9997176736307171
org.jsoup.safety.Cleaner#43,0.9994353472614341
org.jsoup.safety.Cleaner#62,0.9991530208921512
org.jsoup.safety.Cleaner#42,0.9988706945228683
org.jsoup.safety.Cleaner#61,0.9985883681535853
org.jsoup.parser.HtmlTreeBuilder#109,0.9983060417843024
org.jsoup.safety.Cleaner#45,0.9983060417843024
org.jsoup.safety.Cleaner#40,0.9980237154150194
org.jsoup.parser.HtmlTreeBuilder#108,0.9980237154150194
org.jsoup.Jsoup#194,0.9977413890457365
org.jsoup.safety.Cleaner#59,0.9977413890457365
org.jsoup.safety.Cleaner#80,0.9974590626764536
org.jsoup.Jsoup#227,0.9974590626764536
org.jsoup.safety.Cleaner#77,0.9971767363071706
org.jsoup.parser.HtmlTreeBuilder#389,0.9971767363071706
org.jsoup.safety.Cleaner#89,0.9968944099378877
org.jsoup.Jsoup#243,0.9968944099378877
org.jsoup.safety.Cleaner#86,0.9966120835686048
org.jsoup.Jsoup#230,0.9966120835686048
org.jsoup.safety.Cleaner#87,0.9963297571993218
org.jsoup.Jsoup#197,0.9963297571993218
org.jsoup.safety.Cleaner#76,0.9960474308300389
org.jsoup.parser.HtmlTreeBuilder#390,0.9960474308300389
org.jsoup.safety.Cleaner#72,0.995765104460756
org.jsoup.parser.HtmlTreeBuilder#525,0.995765104460756
org.jsoup.safety.Cleaner#81,0.995482778091473
org.jsoup.parser.HtmlTreeBuilder#386,0.995482778091473
org.jsoup.safety.Cleaner#108,0.9952004517221901
org.jsoup.parser.HtmlTreeBuilder#113,0.9952004517221901
org.jsoup.safety.Cleaner#107,0.9949181253529071
org.jsoup.parser.HtmlTreeBuilder#112,0.9949181253529071
org.jsoup.safety.Cleaner#91,0.9946357989836242
org.jsoup.parser.HtmlTreeBuilder#28,0.9946357989836242
org.jsoup.safety.Cleaner#100,0.9943534726143413
org.jsoup.parser.HtmlTreeBuilder#383,0.9943534726143413
org.jsoup.safety.Cleaner#92,0.9940711462450583
org.jsoup.parser.HtmlTreeBuilder#380,0.9940711462450583
org.jsoup.safety.Cleaner#93,0.9937888198757754
org.jsoup.safety.Cleaner#29,0.9935064935064924
org.jsoup.parser.HtmlTreeBuilder#49,0.9935064935064924
org.jsoup.safety.Cleaner#28,0.9932241671372095
org.jsoup.parser.HtmlTreeBuilder#377,0.9932241671372095
org.jsoup.parser.HtmlTreeBuilder#374,0.9929418407679266
org.jsoup.safety.Cleaner#103,0.9929418407679266
org.jsoup.safety.Cleaner#94,0.9926595143986436
org.jsoup.safety.Cleaner#101,0.9923771880293607
org.jsoup.parser.HtmlTreeBuilder#50,0.9920948616600778
org.jsoup.safety.Cleaner#116,0.9920948616600778
org.jsoup.parser.HtmlTreeBuilder#371,0.9918125352907948
org.jsoup.safety.Cleaner#73,0.9918125352907948
org.jsoup.parser.HtmlTreeBuilder#368,0.9915302089215119
org.jsoup.safety.Cleaner#78,0.9915302089215119
org.jsoup.parser.HtmlTreeBuilder#365,0.991247882552229
org.jsoup.safety.Cleaner#113,0.991247882552229
org.jsoup.Jsoup#245,0.990965556182946
org.jsoup.safety.Cleaner#123,0.990965556182946
org.jsoup.Jsoup#196,0.9906832298136631
org.jsoup.safety.Cleaner#82,0.9906832298136631
org.jsoup.Jsoup#229,0.9904009034443801
org.jsoup.safety.Cleaner#97,0.9904009034443801
org.jsoup.parser.HtmlTreeBuilder#362,0.9901185770750972
org.jsoup.safety.Cleaner#63,0.9901185770750972
org.jsoup.parser.HtmlTreeBuilder#355,0.9895539243365313
org.jsoup.Jsoup#232,0.9889892715979655
org.jsoup.Jsoup#198,0.9887069452286825
org.jsoup.parser.HtmlTreeBuilder#352,0.9884246188593996
org.jsoup.Jsoup#212,0.9878599661208337
org.jsoup.Jsoup#211,0.9875776397515508
org.jsoup.parser.HtmlTreeBuilder#27,0.9870129870129849
org.jsoup.Jsoup#244,0.986730660643702
org.jsoup.Jsoup#246,0.986448334274419
org.jsoup.parser.HtmlTreeBuilder#522,0.9858836815358532
org.jsoup.Jsoup#228,0.9856013551665702
org.jsoup.Jsoup#195,0.9853190287972873
org.jsoup.parser.HtmlTreeBuilder#518,0.9847543760587214
